id,ordinalNumber,facilityName,terc,address,zipCode,wojew,powiat,community,place,lon,lat,facilityType
444982,1272,PUNKT SZCZEPIEŃ POWSZECHNYCH- BIALSKIE CENTRUM KULTURY,661011,WARSZAWSKA 11,21-500,lubelskie,Biała Podlaska,Biała Podlaska,BIAŁA PODLASKA,23.1142511513206,52.03280595,2
447880,4170,"ZESPOŁY WYJAZDOWE OBSZAR NR 1,3",2061011,ZŁOTA 5,15-016,podlaskie,Białystok,Białystok,BIAŁYSTOK,23.172572,53.13921,1
447850,4140,GABINET ZABIEGOWO-SZCZEPIENNY,2061011,BEMA 2 LOK. 26,15-369,podlaskie,Białystok,Białystok,BIAŁYSTOK,23.14911,53.126155000000004,1
447849,4139,GABINET SZCZEPIENNO-ZABIEGOWY,2061011,GEN. J. HALLERA 8,15-814,podlaskie,Białystok,Białystok,BIAŁYSTOK,23.123694,53.1505834,1
447848,4138,GABINET SZCZEPIEŃ,2061011,RADZYMIŃSKA 16/25,15-863,podlaskie,Białystok,Białystok,BIAŁYSTOK,23.15032,53.144998,1
447847,4137,GABINET DIAGNOSTYCZNO-ZABIEGOWY,2061011,MIŁOSNA 24,15-666,podlaskie,Białystok,Białystok,BIAŁYSTOK,23.083842999999998,53.133729,1
447846,4136,GABINET ZABIEGOWO-SZCZEPIENNY,2061011,GAJOWA 75,15-794,podlaskie,Białystok,Białystok,BIAŁYSTOK,23.116959,53.15424300000001,1
447845,4135,GABINET SZCZEPIEŃ,2061011,ŚWIĘTOKRZYSKA 5A LOK U5,15-843,podlaskie,Białystok,Białystok,BIAŁYSTOK,23.134004,53.14591899999999,1
447844,4134,GABINET ZABIEGOWO-SZCZEPIENNY,2061011,ŚWIĘTEGO JERZEGO 22,15-349,podlaskie,Białystok,Białystok,BIAŁYSTOK,23.125066,53.107473,1
447843,4133,GABINET SZCZEPIENNY,2061011,ZWIERZYNIECKA 9,15-312,podlaskie,Białystok,Białystok,BIAŁYSTOK,23.149565,53.120431999999994,1
447842,4132,GABINET ZABIEGOWO-SZCZEPIENNY,2061011,AL. JANA PAWŁA II 59/14U,15-704,podlaskie,Białystok,Białystok,BIAŁYSTOK,23.101542000000002,53.140624,1
447841,4131,CENTRUM MEDYCZNE RODZINA (GABINET DIAGNOSTYCZNO- ZABIEGOWY),2061011,WITOSA 15B GAB 5,15-660,podlaskie,Białystok,Białystok,BIAŁYSTOK,23.105506,53.132114,1
447851,4141,GABINET LEKARZA POZ,2061011,SIEWNA 2,15-183,podlaskie,Białystok,Białystok,BIAŁYSTOK,23.191588,53.144616000000006,1
447852,4142,GABINET SZCZEPIEŃ,2061011,ANDRUKIEWICZA 4/3U,15-204,podlaskie,Białystok,Białystok,BIAŁYSTOK,23.198454,53.133444,1
447853,4143,GABINET ZABIEGOWO-SZCZEPIENNY,2061011,ZAGUMIENNA 10A,15-863,podlaskie,Białystok,Białystok,BIAŁYSTOK,23.149817000000002,53.146727,1
447854,4144,GABINET ZABIEGOWO-SZCZEPIENNY,2061011,KOMISJI EDUKACJI NARODOWEJ 7,15-687,podlaskie,Białystok,Białystok,BIAŁYSTOK,23.08405,53.149896999999996,1
447876,4166,PUNKT SZCZEPIEŃ POWSZECHNYCH - UNIWERSYTECKI SZPITAL KLINICZNY W BIAŁYMSTOKU,2061011,JERZEGO WASZYNGTONA 15A,15-274,podlaskie,Białystok,Białystok,BIAŁYSTOK,23.157525,53.124483999999995,2
447877,4167,PUNKT SZCZEPIEŃ POWSZECHNYCH - ZESPÓŁ SZKÓŁ MECHANICZNYCH CENTRUM KSZTAŁCENIA PRAKTYCZNEGO NR 2 IM. ŚW. JÓZEFA W BIAŁYMSTOKU,2061011,BRONIEWSKIEGO 14,15-750,podlaskie,Białystok,Białystok,BIAŁYSTOK,23.125941,53.139247,2
447878,4168,PUNKT SZCZEPIEŃ POWSZECHNYCH - SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ WOJEWÓDZKI SZPITAL ZESPOLONY IM. JĘDRZEJA ŚNIADECKIEGO W BIAŁYMSTOKU,2061011,M.SKŁODOWSKIEJ-CURIE 26,15-950,podlaskie,Białystok,Białystok,BIAŁYSTOK,23.161720000000003,53.125403000000006,2
447879,4169,PUNKT SZCZEPIEŃ POWSZECHNYCH - SZKOŁA PODSTAWOWA NR 12,2061011,KEN 1A,15-687,podlaskie,Białystok,Białystok,BIAŁYSTOK,23.090876,53.150816000000006,2
447873,4163,UNIWERSYTECKI SZPITAL KLINICZNY W BIAŁYMSTOKU SZPITAL TYMCZASOWY NR 1 - PUNKT SZCZEPIEŃ,2061011,UL. ŻURAWIA 14,15-535,podlaskie,Białystok,Białystok,BIALYSTOK,23.190500139963397,53.1089934727923,1
447872,4162,UNIWERSYTECKI SZPITAL KLINICZNY W BIAŁYMSTOKU SZPITAL TYMCZASOWY NR 2 - PUNKT SZCZEPIEŃ,2061011,UL. WOŁODYJOWSKIEGO 1,15-369,podlaskie,Białystok,Białystok,BIALYSTOK,23.160938,53.122879000000005,1
447871,4161,GABINET DIAGNOSTYCZNO-ZABIEGOWY,2061011,KEN 50/U4,15-687,podlaskie,Białystok,Białystok,BIAŁYSTOK,23.0841236,53.1506002,1
447870,4160,"PUNKT SZCZEPIEŃ, BIAŁYSTOK, UL. STORCZYKOWA 5 LOK. 104",2061011,STORCZYKOWA 5/104,15-644,podlaskie,Białystok,Białystok,BIAŁYSTOK,23.094394,53.121424,1
447869,4159,GABINET ZABIEGOWO-SZCZEPIENNY,2061011,TRANSPORTOWA 9 LOK. U1,15-399,podlaskie,Białystok,Białystok,BIAŁYSTOK,23.122484,53.110629,1
447868,4158,AMBULATORYJNY PUNKT SZCZEPIEŃ,2061011,POLESKA 89,15-874,podlaskie,Białystok,Białystok,BIAŁYSTOK,23.144087,53.137614,1
447867,4157,KLINIKA DERMATOLOGII I WENEROLOGII Z PODODDZIAŁEM DERMATOLOGII DZIECIĘCEJ I PODODDZIAŁEM DERMATOLOGICZNYM DZIENNEGO POBYTU,2061011,ŻURAWIA 14,15-540,podlaskie,Białystok,Białystok,BIAŁYSTOK,23.189966000000002,53.108895,1
447866,4156,PUNKT SZCZEPIEŃ,2061011,UL. WOŁODYJOWSKIEGO 1,15-276,podlaskie,Białystok,Białystok,BIAŁYSTOK,23.161299,53.122803000000005,1
447865,4155,GABINET ZABIEGOWO- SZCZEPIENNY,2061011,UL. WASZYNGTONA 15A,15-274,podlaskie,Białystok,Białystok,BIAŁYSTOK,23.157557,53.124545,1
447864,4154,PUNKT SZCZEPIEŃ,2061011,DR IRENY BIAŁÓWNY 9/1,15-437,podlaskie,Białystok,Białystok,BIAŁYSTOK,23.1575652,53.13328739999999,1
447863,4153,PUNKT SZCZEPIEŃ,2061011,NOWY ŚWIAT 11C,15-453,podlaskie,Białystok,Białystok,BIAŁYSTOK,23.155279,53.135445999999995,1
447862,4152,GABINET ZABIEGOWO-SZCZEPIENNY,2061011,BEMA 2 LOK. 6,15-369,podlaskie,Białystok,Białystok,BIAŁYSTOK,23.14911,53.126155000000004,1
447861,4151,GABINET ZABIEGOWO-SZCZEPIENNY,2061011,KLEPACKA 4,15-634,podlaskie,Białystok,Białystok,BIAŁYSTOK,23.086809,53.113191,1
447860,4150,GABINET SZCZEPIEŃ,2061011,MIESZKA I 8C/15,15-054,podlaskie,Białystok,Białystok,BIAŁYSTOK,23.188848,53.133028,1
447859,4149,PORADNIA LEKARZA POZ,2061011,WŁADYSŁAWA RAGINISA 87/2,15-161,podlaskie,Białystok,Białystok,BIAŁYSTOK,23.200226,53.162346,1
447858,4148,GABINET ZABIEGOWO-SZCZEPIENNY,2061011,FABRYCZNA 4 LOK.1H,15-483,podlaskie,Białystok,Białystok,BIAŁYSTOK,23.164820000000002,53.137710999999996,1
447857,4147,GABINET ZABIEGOWO SZCZEPIENNY,2061011,TRANSPORTOWA 4,15-399,podlaskie,Białystok,Białystok,BIAŁYSTOK,23.123860999999998,53.11296899999999,1
447856,4146,GABINET DIAGNOSTYCZNO-ZABIEGOWY,2061011,AL. 1000-LECIA PAŃSTWA POLSKIEGO 10/21A,15-111,podlaskie,Białystok,Białystok,BIAŁYSTOK,23.1555155,53.1514781,1
447855,4145,GABINET ZABIEGOWO-SZCZEPIENNY,2061011,ŁĄKOWA 9/2,15-017,podlaskie,Białystok,Białystok,BIAŁYSTOK,23.1739563,53.1395622,1
447837,4127,PUNKT SZCZEPIEŃ QMEDICA,2061011,JERZEGO WASZYNGTONA 30/1U,15-305,podlaskie,Białystok,Białystok,BIAŁYSTOK,23.152482,53.124858999999994,1
447875,4165,ZESPÓŁ WYJAZDOWY OBSZAR NR 3,2061011,POLESKA 89,15-874,podlaskie,Białystok,Białystok,BIAŁYSTOK,23.144087,53.137614,1
447874,4164,"ZESPÓŁ WYJAZDOWY OBSZAR NR 2,3",2061011,1000LECIA PP 10 LOK 21A,15-111,podlaskie,Białystok,Białystok,BIAŁYSTOK,23.1555155,53.1514781,1
447826,4116,GABINET ZABIEGOWO-SZCZEPIENNY,2061011,AKADEMICKA 3,15-267,podlaskie,Białystok,Białystok,BIAŁYSTOK,23.16399,53.127928000000004,1
447838,4128,GABINET ZABIEGOWO-SZCZEPIENNY,2061011,WASZYNGTONA 17,15-274,podlaskie,Białystok,Białystok,BIAŁYSTOK,23.155810100000004,53.123957999999995,1
447833,4123,GABINET DIAGNOSTYCZNO-ZABIEGOWY,2061011,ŚW. ROCHA 12A GAB. 8,15-879,podlaskie,Białystok,Białystok,BIAŁYSTOK,23.1413659,53.134352,1
447832,4122,GABINET SZCZEPIENNY,2061011,SWOBODNA 24,15-756,podlaskie,Białystok,Białystok,BIAŁYSTOK,23.108168,53.147932,1
447839,4129,GABINET ZABIEGOWO-SZCZEPIENNY,2061011,MICKIEWICZA 44A,15-223,podlaskie,Białystok,Białystok,BIAŁYSTOK,23.172368,53.122427,1
447831,4121,GABINET SZCZEPIENNY,2061011,PIŁSUDSKIEGO 4A,15-445,podlaskie,Białystok,Białystok,BIAŁYSTOK,23.1483552,53.135186600000004,1
447830,4120,GABINET DIAGNOSTYCZNO-ZABIEGOWY,2061011,"1000-LECIA PAŃSTWA POLSKIEGO 10 LOK 17A, 18A",15-111,podlaskie,Białystok,Białystok,BIAŁYSTOK,23.155036,53.151396,1
447829,4119,GABINET ZABIEGOWO-SZCZEPIENNY,2061011,KOMISJI EDUKACJI NARODOWEJ 3/U3,15-687,podlaskie,Białystok,Białystok,BIAŁYSTOK,23.088695,53.150735,1
447840,4130,GABINET PIELĘGNIARKI POZ,2061011,ADAMA MICKIEWICZA 14/28,15-224,podlaskie,Białystok,Białystok,BIAŁYSTOK,23.171079000000002,53.125443999999995,1
447828,4118,GABINET ZABIEGOWO-SZCZEPIENNY,2061011,CIOŁKOWSKIEGO 27,15-264,podlaskie,Białystok,Białystok,BIAŁYSTOK,23.18344,53.116512,1
447827,4117,GABINET ZABIEGOWO-SZCZEPIENNY,2061011,FABRYCZNA 27/ LOKAL 1/15,15-471,podlaskie,Białystok,Białystok,BIAŁYSTOK,23.166232,53.139013,1
447836,4126,GABINET SZCZEPIENNY,2061011,SOWLAŃSKA 3/U2,15-560,podlaskie,Białystok,Białystok,BIAŁYSTOK,23.210562,53.121573,1
447834,4124,GABINET SZCZEPIENNY,2061011,MAZOWIECKA 33,15-301,podlaskie,Białystok,Białystok,BIAŁYSTOK,23.150012,53.124553000000006,1
447825,4115,GABINET DIAGNOSTYCZNO-ZABIEGOWY Z PUNKTEM SZCZEPIEŃ,2061011,FABRYCZNA 27,15-471,podlaskie,Białystok,Białystok,BIAŁYSTOK,23.165727800000003,53.13934939999999,1
447823,4113,PUNKT SZCZEPIEŃ COVID I,2061011,WYSZYŃSKIEGO 2/1 LOK. 320,15-888,podlaskie,Białystok,Białystok,BIAŁYSTOK,23.138317,53.131645999999996,1
447822,4112,GABINET ZABIEGOWO-SZCZEPIENNY,2061011,STROMA 11 LOK. 2,15-162,podlaskie,Białystok,Białystok,BIAŁYSTOK,23.105744,53.130176,1
447821,4111,GABINET PRZYGOTOWAWCZO-ZABIEGOWY (SZCZEPIENNY),2061011,STORCZYKOWA 5,15-644,podlaskie,Białystok,Białystok,BIAŁYSTOK,23.094394,53.121424,1
447820,4110,GABINET DIAGNOSTYCZNO-ZABIEGOWY,2061011,ALEJA JANA PAWŁA II 59 6U,15-704,podlaskie,Białystok,Białystok,BIAŁYSTOK,23.1015609,53.140369799999995,1
447819,4109,GABINET ZABIEGOWO-SZCZEPIENNY,2061011,RZEMIEŚLNICZA 31,15-773,podlaskie,Białystok,Białystok,BIAŁYSTOK,23.116695,53.143365,1
447818,4108,GABINET ZABIEGOWO-SZCZEPIENNY,2061011,BUKOWSKIEGO 1 LOK. 2,15-066,podlaskie,Białystok,Białystok,BIAŁYSTOK,23.173953,53.132128,1
451029,20079,Karol Kondrat,2061011,brak informacji,00-000,podlaskie,Białystok,Białystok,brak informacji,0.0,0.0,3
447817,4107,GABINET SZCZEPIENNY,2061011,NOWOSIELSKA 34,15-617,podlaskie,Białystok,Białystok,BIAŁYSTOK,23.078291,53.12653100000001,1
447816,4106,GABINET SZCZEPIEŃ,2061011,MICKIEWICZA 14,15-222,podlaskie,Białystok,Białystok,BIAŁYSTOK,23.171079000000002,53.125443999999995,1
447815,4105,PORADNIA LEKARZA POZ,2061011,ANTONIUKOWSKA 11A,15-740,podlaskie,Białystok,Białystok,BIAŁYSTOK,23.136499,53.140181999999996,1
447814,4104,GABINET SZCZEPIEŃ,2061011,TUWIMA 1/2 LOK2,15-746,podlaskie,Białystok,Białystok,BIAŁYSTOK,23.124958,53.138268999999994,1
447824,4114,GABINET DIAGNOSTYCZNO-ZABIEGOWY,2061011,DUBOIS 3 LOK.1,15-349,podlaskie,Białystok,Białystok,BIAŁYSTOK,23.124304000000002,53.108532,1
447835,4125,GABINET ZABIEGOWY,2061011,SIENKIEWICZA 79,15-003,podlaskie,Białystok,Białystok,BIAŁYSTOK,23.171446,53.140372,1
450332,6622,PORADNIA LEKARZA RODZINNEGO,2461011,ARMII KRAJOWEJ 101,43-316,śląskie,Bielsko-Biała,Bielsko-Biała,BIELSKO-BIAŁA (POZ),19.0392917,49.7924992,1
450345,6635,ZESPÓŁ WYJAZDOWY - OBSZAR: 12-3,2461011,JANA SOBIESKIEGO 89/49,43-300,śląskie,Bielsko-Biała,Bielsko-Biała,BIELSKO-BIAŁA,19.025246,49.822385,1
450344,6634,ZESPÓŁ WYJAZDOWY - OBSZAR: 12-2,2461011,JANA SOBIESKIEGO 89/49,43-300,śląskie,Bielsko-Biała,Bielsko-Biała,BIELSKO-BIAŁA,19.024329,49.821274,1
450343,6633,"PUNKT SZCZEPIEŃ POWSZECHNYCH - HALA WIDOWISKOWA BBOSIR ""POD DĘBOWCEM""",2461011,KARBOWA 26,43-300,śląskie,Bielsko-Biała,Bielsko-Biała,BIELSKO-BIAŁA,19.022246112355898,49.7857857712296,2
450342,6632,CENTRUM SZCZEPIEŃ BURY,2461011,CICHA 2,43-300,śląskie,Bielsko-Biała,Bielsko-Biała,BIELSKO-BIAŁA,19.0484635700288,49.815290007669105,1
450331,6621,"CENTRUM OPIEKI MEDYCZNEJ ""MED WORK"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",2461011,FILAROWA 50,43-300,śląskie,Bielsko-Biała,Bielsko-Biała,BIELSKO-BIAŁA,19.033472,49.832972999999996,1
450330,6620,PUNKT SZCZEPIEŃ,2461011,MORSKIE OKO 23,43-316,śląskie,Bielsko-Biała,Bielsko-Biała,BIELSKO-BIAŁA,19.031018,49.804352,1
450329,6619,PORADNIA LEKARZA POZ,2461011,REYMONTA 5,43-300,śląskie,Bielsko-Biała,Bielsko-Biała,BIELSKO-BIAŁA,19.043512,49.810068,1
450334,6624,"NIEPUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ PRZYCHODNIA LEKARSKA ""IKAR""SP. Z O.O.",2461011,IKARA 6,43-300,śląskie,Bielsko-Biała,Bielsko-Biała,BIELSKO-BIAŁA,18.999222,49.811756,1
450327,6617,GABINET LEKARZA RODZINNEGO,2461011,KOMOROWICKA 314,43-346,śląskie,Bielsko-Biała,Bielsko-Biała,BIELSKO-BIAŁA,19.042769,49.855367,1
450326,6616,"NZOZ CENTRUM LEKARSKIE ""ALFA"" - OPIEKA AMBULATORYJNA",2461011,GRAŻYNY 9,43-300,śląskie,Bielsko-Biała,Bielsko-Biała,BIELSKO-BIAŁA,19.035078,49.811518,1
450325,6615,PORADNIA LEKARZA POZ STRACONKA,2461011,STRACONKI 57,43-300,śląskie,Bielsko-Biała,Bielsko-Biała,BIELSKO-BIAŁA,19.061318,49.801108,1
450324,6614,PORADNIA LEKARZA POZ,2461011,KUSTRONIA 40,43-300,śląskie,Bielsko-Biała,Bielsko-Biała,BIELSKO-BIAŁA,19.047627,49.800992,1
450323,6613,ALEKSANDRA KUBICZEK   ANNA KALITA  DOROTA KUBICZEK  SPÓŁKA CYWILNA    NIEPUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ   X-MED,2461011,JANOWICKA 9,43-344,śląskie,Bielsko-Biała,Bielsko-Biała,BIELSKO-BIAŁA,19.087003,49.850283000000005,1
450322,6612,PRZYCHODNIA W BIELSKU - BIAŁEJ,2461011,KOMOROWICKA 79 A,43-300,śląskie,Bielsko-Biała,Bielsko-Biała,BIELSKO-BIAŁA,19.051133,49.838994,1
450321,6611,"NIEPUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ ""JEDYNKA""",2461011,POWSTAŃCÓW ŚLĄSKICH 8,43-300,śląskie,Bielsko-Biała,Bielsko-Biała,BIELSKO-BIAŁA,19.0449342,49.8181148,1
450320,6610,CENTRUM MEDYCZNE CZTERY PORY ROKU,2461011,WŁADYSŁAWA BRONIEWSKIEGO 39,43-300,śląskie,Bielsko-Biała,Bielsko-Biała,BIELSKO-BIAŁA,19.0514157,49.8137949,1
450319,6609,PUNKT SZCZEPIEŃ,2461011,OLSZÓWKA 2,43-300,śląskie,Bielsko-Biała,Bielsko-Biała,BIELSKO-BIAŁA,19.0520601326309,49.793038525719794,1
450333,6623,SZPITAL 2,2461011,STANISŁAWA WYSPIAŃSKIEGO 21,43-300,śląskie,Bielsko-Biała,Bielsko-Biała,BIELSKO-BIAŁA,19.035706,49.823137,1
450318,6608,PUNKT SZCZEPIEŃ,2461011,WIŚNIOWA 7,43-300,śląskie,Bielsko-Biała,Bielsko-Biała,BIELSKO-BIAŁA,19.0162923,49.8162213,1
450316,6606,PORADNIA LEKARZA RODZINNEGO,2461011,ALEJA ARMII KRAJOWEJ 132,43-300,śląskie,Bielsko-Biała,Bielsko-Biała,BIELSKO-BIAŁA,19.034546,49.789592,1
450315,6605,GABINET DIAGNOSTYCZNO-ZABIEGOWY- GYNCENTRUM ODDZIAŁ BIELSKO-BIAŁA,2461011,JANA SOBIESKIEGO 89,43-300,śląskie,Bielsko-Biała,Bielsko-Biała,BIELSKO-BIAŁA,19.024323000000003,49.821506,1
450314,6604,GABINET DIAGNOSTYCZNO-ZABIEGOWY,2461011,CZEREŚNIOWA 22,43-346,śląskie,Bielsko-Biała,Bielsko-Biała,BIELSKO-BIAŁA,19.041798,49.852247999999996,1
450313,6603,PORADNIA (GABINET) LEKARZA PODSTAWOWEJ OPIEKI ZDROWOTNEJ,2461011,PIOTRA SKARGI 9,43-300,śląskie,Bielsko-Biała,Bielsko-Biała,BIELSKO-BIAŁA,19.036306199955,49.8197636010397,1
450335,6625,PUNKT SZCZEPIEŃ,2461011,CIESZYNSKA 413,43-382,śląskie,Bielsko-Biała,Bielsko-Biała,BIELSKO-BIAŁA,18.981354,49.807408,1
450311,6601,PORADNIA LEKARZA POZ,2461011,PSZENNA 11,43-300,śląskie,Bielsko-Biała,Bielsko-Biała,BIELSKO-BIAŁA,19.011574,49.819427000000005,1
450310,6600,PORADNIA LEKARZA RODZINNEGO,2461011,URODZAJNA 37,43-300,śląskie,Bielsko-Biała,Bielsko-Biała,BIELSKO-BIAŁA,19.072126,49.80826,1
450336,6626,PRZYCHODNIA VITA,2461011,STERNICZA 26A,43-300,śląskie,Bielsko-Biała,Bielsko-Biała,BIELSKO-BIAŁA,19.025574,49.808127,1
450337,6627,PUNKT SZCZEPIEŃ,2461011,PIŁSUDSKIEGO 7,43-300,śląskie,Bielsko-Biała,Bielsko-Biała,BIELSKO-BIAŁA,19.0505942,49.825818100000006,1
450338,6628,NZOZ PRZYCHODNIA CENTRUM MEDYCZNE ENERGETYKÓW,2461011,TUWIMA 2,43-300,śląskie,Bielsko-Biała,Bielsko-Biała,BIELSKO-BIAŁA,19.054112,49.813212,1
450339,6629,PUNKT SZCZEPIEŃ,2461011,KARPACKA 24,43-300,śląskie,Bielsko-Biała,Bielsko-Biała,BIELSKO-BIAŁA,19.038707695129197,49.8077189695461,1
450340,6630,PRZYCHODNIA BIELSKO-BIAŁA,2461011,BRONIEWSKIEGO 48,43-300,śląskie,Bielsko-Biała,Bielsko-Biała,BIELSKO-BIAŁA,19.0503827,49.81599779999999,1
450341,6631,SZPITAL WOJEWÓDZKI W BIELSKU-BIAŁEJ,2461011,AL. ARMII KRAJOWEJ 101,43-316,śląskie,Bielsko-Biała,Bielsko-Biała,BIELSKO-BIAŁA (SZPITAL WOJEWÓDZKI),19.0391443580025,49.792977647803,1
450317,6607,NIEPUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ WIELOSPECJALISTYCZNE CENTRUM MEDYCZNE EUROMEDICA SP. Z O. O.,2461011,ŻYWIECKA 142,43-300,śląskie,Bielsko-Biała,Bielsko-Biała,BIELSKO-BIAŁA,19.059537,49.800973,1
450328,6618,PORADNIA POZ,2461011,WILLOWA 2A,43-309,śląskie,Bielsko-Biała,Bielsko-Biała,BIELSKO-BIAŁA,19.059872,49.783848,1
450312,6602,SZPITAL PEDIATRYCZNY W BIELSKU-BIAŁEJ ZESPÓŁ SPECJALISTYCZNYCH PORADNI DZIECIĘCYCH Z DIAGNOSTYKĄ,2461011,SOBIESKIEGO 83,43-300,śląskie,Bielsko-Biała,Bielsko-Biała,BIELSKO-BIAŁA,19.028454999999997,49.820626399999995,1
450998,20035,Łukasz Pluta,2461011,brak informacji,00-000,śląskie,Bielsko-Biała,Bielsko-Biała,brak informacji,0.0,0.0,3
450992,20027,Maciej Krupowies,2461011,brak informacji,00-000,śląskie,Bielsko-Biała,Bielsko-Biała,brak informacji,0.0,0.0,3
450983,20017,Ryszard Sędziak,2461011,brak informacji,00-000,śląskie,Bielsko-Biała,Bielsko-Biała,brak informacji,0.0,0.0,3
444493,783,PRZYCHODNIA TATRZAŃSKA SP. Z O.O.,461011,WITKIEWICZA 1,85-794,kujawsko-pomorskie,Bydgoszcz,Bydgoszcz,BYDGOSZCZ,18.161233,53.160644,1
444525,815,"PRZYCHODNIA ""OGRODY""",461011,OGRODY 21,85-870,kujawsko-pomorskie,Bydgoszcz,Bydgoszcz,BYDGOSZCZ,18.037719,53.112078000000004,1
444526,816,PRZYCHODNIA OSOWA,461011,WIELORYBIA 106,85-435,kujawsko-pomorskie,Bydgoszcz,Bydgoszcz,BYDGOSZCZ,17.915177,53.158916000000005,1
444527,817,CENTRUM MEDYCZNE GIZIŃSCY,461011,LEŚNA 9,85-676,kujawsko-pomorskie,Bydgoszcz,Bydgoszcz,BYDGOSZCZ,18.018615,53.137643000000004,1
444528,818,"PRZYCHODNIA ""AKADEMICKA"" W BYDGOSZCZY",461011,KOŁŁĄTAJA 9,85-080,kujawsko-pomorskie,Bydgoszcz,Bydgoszcz,BYDGOSZCZ,18.010894,53.128135,1
444529,819,"CENTRUM MEDYCZNE ""ZACHÓD"" - PRZYCHODNIA",461011,GRUNWALDZKA 138,85-429,kujawsko-pomorskie,Bydgoszcz,Bydgoszcz,BYDGOSZCZ,17.963901999999997,53.135912,1
444530,820,MEDIC KLINIKA - PORADNIA POZ,461011,MELCHIORA WAŃKOWICZA 1,85-796,kujawsko-pomorskie,Bydgoszcz,Bydgoszcz,BYDGOSZCZ,18.129463,53.153853000000005,1
444531,821,NIEPUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ LEKARZ RODZINNY,461011,KACZYŃSKIEGO 40,85-806,kujawsko-pomorskie,Bydgoszcz,Bydgoszcz,BYDGOSZCZ,18.0549574,53.1104031,1
444532,822,NIEPUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ LEKARZ RODZINNY,461011,ŚWIETLICOWA 9,85-884,kujawsko-pomorskie,Bydgoszcz,Bydgoszcz,BYDGOSZCZ,18.1095734,53.0958652,1
444533,823,VITAMED GAŁAJ I CICHOMSKI SPÓŁKA JAWNA,461011,KOŚCIUSZKI 35,85-079,kujawsko-pomorskie,Bydgoszcz,Bydgoszcz,BYDGOSZCZ,18.010998,53.135969499999995,1
444534,824,CENTRUM OPIEKI LECZNICZEJ ATMA MATEUSZ MULARSKI SPÓŁKA JAWNA,461011,KURPIŃSKIEGO 5,85-096,kujawsko-pomorskie,Bydgoszcz,Bydgoszcz,BYDGOSZCZ,18.02822,53.125059,1
444535,825,NIEPUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ KATARZYNA WYSOCKA-NOWAKOWSKA,461011,GAJOWA 17,85-087,kujawsko-pomorskie,Bydgoszcz,Bydgoszcz,BYDGOSZCZ,18.039314,53.122823,1
